x,y,z
368.763,930.563,-4.635
375.145,930.284,-4.616
377.315,929.579,-4.608
381.261,928.451,-4.597
383.373,927.585,-4.601
387.446,926.337,-4.593
389.254,925.856,-4.596
392.840,925.822,-4.591
394.944,925.595,-4.589
396.801,926.319,-4.584
400.817,926.923,-4.596
402.714,927.229,-4.606
406.732,927.823,-4.615
408.832,928.080,-4.604
411.075,928.212,-4.593
417.701,928.348,-4.581
419.846,927.956,-4.595
424.482,928.205,-4.623
426.902,927.993,-4.685
431.430,928.055,-4.740
433.910,927.943,-4.785
438.465,927.167,-4.813
440.797,927.109,-4.841
443.215,926.443,-4.869
447.857,926.507,-4.898
452.237,926.184,-4.948
454.359,926.248,-4.965
459.119,926.781,-5.005
461.490,926.579,-5.037
466.090,927.258,-5.079
468.373,926.963,-5.113
472.928,926.852,-5.158
475.163,926.654,-5.188
477.571,926.129,-5.238
482.258,925.663,-5.271
486.887,924.971,-5.354
489.311,924.743,-5.352
493.723,924.110,-5.413
496.074,924.503,-5.442
500.668,923.872,-5.488
503.015,924.588,-5.533
507.565,924.607,-5.580
509.780,925.055,-5.602
514.067,925.401,-5.658
516.440,925.765,-5.698
520.867,925.822,-5.731
523.039,925.877,-5.769
527.541,926.083,-5.817
529.641,926.398,-5.851
531.821,926.738,-5.892
538.089,927.820,-5.930
542.545,928.182,-5.977
544.754,928.327,-6.014
549.200,928.325,-6.048
551.275,928.454,-6.079
553.640,928.409,-6.115
557.964,927.690,-6.140
561.978,926.490,-6.179
564.288,925.923,-6.210
568.544,924.694,-6.244
570.824,924.805,-6.284
575.158,924.430,-6.321
577.349,924.307,-6.352
579.610,924.007,-6.391
584.028,923.820,-6.428
588.267,924.710,-6.459
590.414,924.667,-6.501
594.781,925.762,-6.556
597.048,926.395,-6.595
601.317,926.987,-6.637
603.309,927.069,-6.669
607.552,927.102,-6.698
609.583,927.191,-6.718
612.020,927.055,-6.743
616.446,926.913,-6.767
620.725,926.883,-6.798
623.069,926.699,-6.818
625.184,926.824,-6.850
629.913,926.475,-6.878
634.410,926.169,-6.910
636.579,926.899,-6.938
638.799,926.608,-6.977
643.135,926.721,-7.000
645.322,926.493,-7.037
647.330,925.900,-7.075
653.910,925.165,-7.106
656.287,925.742,-7.139
658.480,924.927,-7.175
662.933,925.755,-7.201
664.881,925.263,-7.214
668.895,925.679,-7.246
672.982,925.346,-7.271
675.041,924.758,-7.282
677.144,924.126,-7.303
681.494,923.310,-7.328
685.722,923.857,-7.348
689.584,924.435,-7.365
693.627,924.487,-7.390
695.682,925.070,-7.405
697.778,925.232,-7.432
702.211,925.752,-7.456
704.519,925.724,-7.476
706.900,925.715,-7.494
711.379,926.472,-7.522
715.450,927.466,-7.545
719.845,927.215,-7.563
721.867,926.455,-7.583
726.160,926.789,-7.616
728.165,926.756,-7.633
732.437,927.062,-7.652
734.348,927.469,-7.672
736.627,927.437,-7.703
738.803,927.379,-7.722
743.179,927.112,-7.744
747.411,926.804,-7.762
749.711,926.904,-7.780
754.062,925.930,-7.798
758.165,925.551,-7.817
760.437,925.847,-7.838
764.586,925.669,-7.876
61.151,961.279,2.755
61.663,960.725,2.710
62.482,959.948,2.613
63.841,959.018,2.480
65.358,958.266,2.296
67.210,957.722,2.142
69.612,957.454,1.837
72.331,957.564,1.529
74.652,957.932,1.440
76.822,958.411,1.365
79.107,958.826,1.280
81.736,959.200,1.072
84.649,959.406,0.889
87.511,959.503,0.758
90.212,959.476,0.610
92.796,959.393,0.347
95.492,959.300,0.104
97.914,959.226,-0.123
101.999,959.137,-0.550
104.098,959.040,-0.846
108.912,958.750,-1.141
110.769,958.561,-1.383
114.578,958.319,-1.694
116.778,958.103,-1.950
121.283,957.623,-2.219
123.291,957.562,-2.449
127.258,957.555,-2.638
129.505,957.568,-2.740
134.117,957.645,-2.849
136.294,957.714,-2.906
138.519,957.800,-2.930
142.515,957.717,-2.924
144.113,957.736,-2.923
145.629,957.750,-2.904
148.174,957.962,-2.928
151.556,958.058,-3.009
155.920,957.929,-3.156
158.313,957.598,-3.297
163.472,957.342,-3.505
169.021,957.188,-3.748
178.903,958.457,-3.794
186.436,959.320,-3.665
188.823,959.294,-3.711
196.111,960.220,-3.323
203.631,961.196,-2.586
205.896,962.150,-2.454
210.573,962.649,-2.193
213.105,962.836,-2.096
215.903,962.513,-2.073
220.705,963.217,-2.121
225.430,963.409,-2.194
227.849,963.253,-2.279
232.847,963.296,-2.386
235.173,963.226,-2.497
239.971,963.436,-2.607
242.292,963.388,-2.717
247.240,963.124,-2.848
249.773,962.911,-2.978
254.856,962.611,-3.114
257.538,962.398,-3.241
262.335,962.216,-3.386
264.660,962.309,-3.512
269.773,961.935,-3.636
272.321,961.879,-3.759
277.396,961.477,-3.903
279.674,961.493,-4.013
284.544,961.174,-4.146
287.148,961.147,-4.254
292.205,960.963,-4.360
294.595,960.940,-4.445
297.006,960.530,-4.536
302.048,960.264,-4.597
306.888,960.381,-4.654
309.271,960.598,-4.689
311.643,960.411,-4.714
314.248,960.173,-4.723
321.474,960.211,-4.724
323.726,960.158,-4.729
328.746,960.403,-4.730
331.352,959.815,-4.739
336.217,960.365,-4.743
338.727,960.040,-4.753
341.009,960.785,-4.740
345.927,960.471,-4.733
350.814,960.483,-4.703
353.098,960.664,-4.687
357.968,960.651,-4.655
360.604,960.862,-4.637
362.922,960.772,-4.613
367.934,960.961,-4.608
372.855,961.233,-4.591
375.374,961.274,-4.580
377.705,961.447,-4.565
382.607,961.669,-4.552
387.508,961.529,-4.512
392.454,961.029,-4.552
395.014,960.711,-4.627
397.232,960.710,-4.543
406.606,960.917,-4.630
411.453,960.758,-4.778
413.722,960.997,-4.735
418.331,961.094,-4.757
420.614,960.428,-4.736
425.340,960.659,-4.744
427.554,960.091,-4.766
430.015,960.520,-4.794
434.727,959.990,-4.813
437.192,960.149,-4.878
439.616,959.838,-4.949
444.293,960.070,-4.958
448.738,960.422,-4.976
453.557,960.779,-5.052
456.188,960.523,-5.103
461.154,960.613,-5.086
463.632,961.122,-5.108
468.193,961.558,-5.200
470.509,962.444,-5.225
475.324,962.824,-5.224
477.475,963.276,-5.269
484.785,963.329,-5.333
487.151,963.236,-5.336
491.711,962.493,-5.362
493.841,962.231,-5.405
496.229,962.035,-5.458
498.628,961.499,-5.500
503.677,960.818,-5.552
508.352,960.980,-5.594
510.826,960.605,-5.643
515.192,960.820,-5.688
517.560,960.779,-5.732
522.432,960.214,-5.751
527.142,959.318,-5.787
529.421,959.130,-5.817
534.168,958.149,-5.865
536.564,957.688,-5.854
561.319,957.092,-6.207
563.516,957.073,-6.239
568.157,957.339,-6.276
570.398,957.286,-6.308
572.551,957.588,-6.341
577.008,957.582,-6.356
579.144,957.797,-6.391
583.721,958.173,-6.418
586.090,958.041,-6.455
590.708,958.789,-6.493
593.144,958.545,-6.544
595.434,958.839,-6.572
599.917,959.214,-6.617
602.313,959.333,-6.644
609.387,959.730,-6.679
611.848,960.081,-6.703
614.021,960.149,-6.752
618.728,960.411,-6.786
623.451,960.736,-6.836
625.654,961.189,-6.879
630.384,961.526,-6.927
632.853,961.919,-6.949
637.596,962.612,-6.990
639.824,962.740,-7.013
642.164,963.047,-7.040
646.873,963.579,-7.062
651.506,964.055,-7.101
653.859,964.091,-7.113
658.329,963.733,-7.138
660.460,963.070,-7.162
662.715,962.675,-7.190
667.013,961.584,-7.218
671.507,961.037,-7.256
673.967,960.477,-7.276
678.635,959.783,-7.302
680.941,960.146,-7.327
683.064,959.696,-7.343
687.470,959.811,-7.369
689.750,959.713,-7.403
694.143,960.088,-7.434
698.391,960.113,-7.466
700.811,960.292,-7.487
705.530,959.971,-7.513
707.835,960.408,-7.526
712.388,960.526,-7.545
714.452,961.011,-7.559
716.915,960.871,-7.584
721.629,961.120,-7.596
724.022,961.056,-7.625
728.482,961.401,-7.652
733.044,961.161,-7.677
735.421,961.041,-7.699
737.778,960.515,-7.736
742.362,960.347,-7.754
746.972,959.970,-7.769
749.315,959.459,-7.797
753.992,959.064,-7.831
756.167,958.731,-7.853
758.644,958.568,-7.899
763.352,958.274,-7.925
54.468,1005.877,3.923
55.458,1005.798,3.637
57.361,1005.756,3.242
59.608,1005.618,2.958
61.723,1005.482,2.708
64.011,1005.392,2.456
66.813,1005.326,2.371
69.700,1005.310,2.284
72.106,1005.319,1.933
74.529,1005.407,1.681
77.170,1005.559,1.482
79.815,1005.776,1.218
82.190,1005.926,1.039
84.270,1006.043,0.838
86.472,1006.101,0.737
88.261,1006.045,0.623
90.142,1005.939,0.439
92.148,1006.040,0.398
93.439,1005.899,0.296
94.252,1005.866,0.230
96.673,1006.129,-0.297
98.837,1006.037,-0.585
104.094,1006.124,-0.987
106.736,1005.927,-1.286
111.527,1005.755,-1.604
113.752,1005.649,-1.860
118.177,1005.587,-2.131
120.481,1005.474,-2.348
125.355,1005.324,-2.588
127.893,1005.286,-2.760
132.887,1005.150,-2.910
135.432,1005.208,-2.985
138.042,1005.145,-3.045
140.673,1004.987,-3.052
148.979,1004.635,-3.087
151.733,1004.477,-3.103
156.799,1004.541,-3.164
159.178,1004.464,-3.217
164.001,1004.289,-3.274
166.544,1004.234,-3.276
169.096,1004.159,-3.239
171.593,1003.905,-3.146
176.616,1003.878,-2.994
179.222,1003.864,-2.818
184.651,1004.196,-2.632
187.381,1004.481,-2.474
192.692,1004.729,-2.292
195.178,1004.758,-2.144
199.821,1004.849,-2.015
202.025,1004.761,-1.915
206.270,1005.075,-1.859
208.363,1005.043,-1.867
215.309,1005.147,-1.939
217.954,1004.955,-2.021
220.707,1004.937,-2.151
223.546,1004.564,-2.263
229.054,1004.306,-2.407
231.642,1004.184,-2.522
236.690,1003.947,-2.679
239.034,1003.838,-2.802
243.577,1003.599,-2.949
245.896,1003.393,-3.065
250.797,1003.192,-3.209
253.325,1002.910,-3.314
258.353,1002.276,-3.441
260.853,1001.883,-3.544
266.184,1000.947,-3.680
268.931,1000.550,-3.780
274.516,999.910,-3.916
277.193,1000.008,-4.015
282.130,1000.319,-4.124
284.489,1000.652,-4.198
289.277,1001.245,-4.282
291.838,1001.434,-4.334
297.157,1001.933,-4.403
302.421,1002.064,-4.450
304.997,1002.444,-4.507
307.604,1002.496,-4.536
312.853,1002.487,-4.560
317.675,1002.300,-4.573
320.104,1002.458,-4.589
325.313,1002.626,-4.585
330.997,1002.896,-4.595
333.908,1003.024,-4.612
336.782,1003.163,-4.608
339.529,1003.263,-4.599
344.546,1003.574,-4.586
346.966,1003.803,-4.571
351.943,1003.968,-4.540
354.537,1004.000,-4.528
362.325,1003.775,-4.511
365.008,1003.579,-4.504
367.757,1003.423,-4.492
370.561,1003.275,-4.487
375.775,1002.855,-4.486
378.221,1002.662,-4.490
383.162,1002.203,-4.501
385.765,1001.922,-4.509
391.019,1001.490,-4.517
396.070,1001.476,-4.524
398.545,1001.550,-4.535
401.009,1001.761,-4.534
408.580,1002.348,-4.558
411.272,1002.251,-4.583
413.912,1002.441,-4.622
416.555,1002.421,-4.669
424.068,1002.685,-4.691
426.559,1002.679,-4.688
429.084,1002.782,-4.711
431.574,1002.688,-4.716
436.595,1002.832,-4.760
439.278,1002.807,-4.753
449.662,1003.781,-4.856
452.184,1003.940,-4.873
454.744,1004.167,-4.975
459.827,1004.740,-5.009
462.347,1005.082,-5.075
464.801,1005.290,-5.119
469.794,1005.438,-5.207
472.344,1005.384,-5.249
477.558,1004.981,-5.295
480.151,1004.834,-5.325
485.364,1004.328,-5.367
488.005,1004.085,-5.374
493.085,1003.601,-5.409
495.605,1003.494,-5.450
500.331,1003.209,-5.505
502.734,1003.179,-5.546
507.748,1003.199,-5.605
510.339,1003.493,-5.646
518.230,1004.567,-5.712
520.918,1004.745,-5.750
526.221,1005.038,-5.802
528.773,1005.011,-5.831
533.704,1004.776,-5.881
536.191,1004.431,-5.910
541.347,1003.787,-5.964
543.988,1003.501,-6.014
549.320,1002.901,-6.059
551.900,1002.650,-6.091
554.449,1002.498,-6.141
556.964,1002.271,-6.179
564.593,1002.302,-6.214
567.044,1002.570,-6.263
571.977,1003.085,-6.312
574.694,1003.301,-6.344
577.484,1003.514,-6.389
580.208,1003.829,-6.432
588.202,1004.586,-6.474
590.768,1004.645,-6.509
593.270,1004.631,-6.552
595.864,1004.828,-6.584
601.026,1004.589,-6.633
603.620,1004.519,-6.674
611.838,1003.989,-6.722
614.608,1003.790,-6.761
617.256,1003.581,-6.800
619.858,1003.456,-6.827
625.050,1003.025,-6.862
627.689,1003.052,-6.894
632.653,1002.894,-6.937
635.108,1002.984,-6.976
642.699,1003.173,-7.010
645.204,1003.187,-7.039
647.794,1003.171,-7.083
650.408,1003.382,-7.114
658.616,1003.458,-7.151
661.258,1003.470,-7.189
666.482,1003.798,-7.224
668.977,1003.722,-7.249
674.010,1003.774,-7.276
676.591,1003.620,-7.296
681.701,1003.747,-7.318
684.175,1003.804,-7.340
686.688,1004.058,-7.376
689.206,1004.068,-7.413
697.121,1004.383,-7.444
699.815,1004.375,-7.473
702.531,1004.396,-7.506
705.077,1004.569,-7.521
712.601,1004.882,-7.537
715.244,1004.703,-7.560
717.994,1004.686,-7.589
720.873,1004.627,-7.612
726.558,1004.410,-7.640
729.411,1004.055,-7.659
734.933,1003.875,-7.688
737.519,1003.556,-7.707
742.686,1003.220,-7.748
745.211,1002.893,-7.777
750.400,1002.426,-7.813
755.841,1001.856,-7.837
758.624,1001.663,-7.875
761.349,1001.607,-7.892
64.471,1050.952,2.779
64.747,1050.927,2.735
65.886,1050.851,2.573
67.888,1050.701,2.379
70.420,1050.517,2.152
73.180,1050.503,1.914
76.022,1050.611,1.616
79.019,1050.788,1.473
81.901,1051.008,1.237
84.725,1051.153,1.048
87.563,1051.241,0.929
90.460,1051.387,0.802
93.331,1051.440,0.681
95.616,1051.345,0.558
97.438,1051.426,0.363
98.730,1051.555,0.235
99.524,1051.490,0.085
100.168,1051.511,-0.048
101.341,1051.568,-0.319
102.606,1051.709,-0.411
104.730,1051.617,-0.614
106.377,1051.567,-0.787
110.799,1051.526,-1.154
113.217,1051.536,-1.509
121.140,1051.170,-1.900
123.944,1050.745,-2.251
129.504,1049.974,-2.604
132.210,1049.591,-2.774
137.870,1049.283,-2.927
140.779,1049.206,-3.055
146.292,1049.439,-3.182
148.822,1049.608,-3.275
151.371,1049.929,-3.383
153.996,1050.133,-3.481
162.124,1050.820,-3.564
164.858,1050.881,-3.636
167.509,1050.900,-3.695
170.164,1051.130,-3.713
175.422,1051.218,-3.698
178.106,1051.302,-3.688
183.542,1051.076,-3.665
186.354,1051.210,-3.637
192.125,1050.918,-3.599
194.979,1050.871,-3.537
200.671,1050.805,-3.427
203.538,1050.727,-3.275
209.135,1050.952,-3.040
211.816,1051.050,-2.791
217.208,1051.111,-2.575
219.814,1051.065,-2.407
227.171,1051.194,-2.350
229.699,1051.238,-2.389
235.064,1051.063,-2.490
237.855,1050.983,-2.612
243.388,1050.980,-2.765
246.121,1050.681,-2.861
248.828,1050.634,-3.009
251.531,1050.451,-3.122
256.908,1050.451,-3.287
259.588,1050.279,-3.427
267.656,1050.210,-3.593
270.394,1050.143,-3.713
275.611,1049.910,-3.848
278.204,1049.811,-3.929
280.862,1049.859,-4.033
283.623,1049.886,-4.108
292.285,1050.111,-4.252
295.202,1050.203,-4.249
300.949,1050.383,-4.351
303.678,1050.360,-4.387
306.326,1050.479,-4.426
308.821,1050.466,-4.434
313.735,1050.438,-4.447
316.429,1050.345,-4.455
322.134,1050.244,-4.468
325.035,1050.227,-4.476
330.744,1050.542,-4.474
336.311,1050.236,-4.469
339.041,1050.130,-4.462
344.362,1049.908,-4.456
349.673,1049.674,-4.451
352.416,1049.663,-4.455
355.140,1049.495,-4.452
360.554,1049.821,-4.446
363.280,1049.848,-4.438
368.860,1050.189,-4.439
371.630,1050.135,-4.432
374.444,1050.408,-4.432
379.946,1050.372,-4.446
382.721,1050.548,-4.434
388.372,1050.411,-4.469
394.206,1050.273,-4.482
397.097,1050.439,-4.507
402.552,1050.441,-4.517
405.216,1050.577,-4.537
410.606,1050.703,-4.552
413.396,1050.662,-4.573
416.161,1050.762,-4.589
421.745,1050.784,-4.629
424.448,1050.762,-4.668
432.380,1050.660,-4.719
435.027,1050.564,-4.773
440.505,1050.438,-4.837
443.299,1050.361,-4.896
446.239,1050.152,-4.961
449.165,1049.999,-5.014
454.879,1049.668,-5.074
457.517,1049.579,-5.141
462.467,1049.252,-5.211
464.979,1049.308,-5.246
470.280,1049.120,-5.261
475.794,1049.092,-5.257
478.543,1049.344,-5.267
481.204,1049.517,-5.279
486.513,1049.868,-5.312
489.137,1050.002,-5.366
494.411,1050.423,-5.441
499.791,1051.018,-5.485
502.632,1050.924,-5.531
505.570,1050.918,-5.578
514.426,1050.419,-5.635
517.114,1050.232,-5.679
519.747,1050.422,-5.739
522.355,1050.248,-5.776
527.406,1050.105,-5.827
532.230,1049.785,-5.871
537.227,1049.351,-5.917
539.898,1048.978,-5.947
542.630,1049.000,-6.003
545.425,1049.186,-6.049
553.873,1050.052,-6.097
556.733,1050.328,-6.141
559.598,1050.604,-6.197
562.397,1050.832,-6.226
568.014,1051.137,-6.273
570.729,1051.052,-6.318
578.430,1051.650,-6.372
581.016,1051.964,-6.417
586.244,1052.229,-6.464
588.890,1052.416,-6.501
591.679,1052.436,-6.546
594.508,1052.528,-6.581
600.009,1052.534,-6.622
602.542,1053.031,-6.664
607.768,1053.204,-6.710
610.594,1053.165,-6.729
619.082,1052.000,-6.816
621.830,1051.099,-6.842
627.116,1049.969,-6.882
629.677,1049.486,-6.913
632.254,1049.364,-6.945
637.427,1049.541,-6.966
640.007,1049.807,-7.010
642.666,1050.364,-7.054
648.229,1051.039,-7.129
653.790,1051.682,-7.158
659.374,1052.254,-7.195
662.221,1052.255,-7.210
664.918,1052.511,-7.235
667.622,1052.494,-7.244
673.075,1052.630,-7.269
675.948,1052.541,-7.295
681.540,1052.942,-7.329
684.209,1052.844,-7.351
689.499,1052.744,-7.390
692.189,1052.287,-7.390
697.831,1051.347,-7.490
703.477,1050.571,-7.494
709.052,1049.839,-7.537
711.810,1049.710,-7.566
714.516,1049.584,-7.590
717.143,1049.435,-7.601
722.243,1048.437,-7.625
724.667,1047.399,-7.653
729.824,1045.554,-7.673
735.095,1044.555,-7.698
737.656,1044.257,-7.735
740.298,1044.386,-7.752
745.618,1045.224,-7.772
750.899,1046.351,-7.794
753.534,1046.766,-7.826
756.154,1047.264,-7.852
763.930,1049.893,-7.885
62.250,1087.349,2.903
62.749,1088.869,2.865
63.499,1090.017,2.787
64.826,1091.385,2.625
66.393,1092.522,2.462
68.448,1093.541,2.301
70.933,1094.117,2.140
73.387,1094.380,2.055
75.724,1094.672,1.931
77.798,1095.017,1.789
79.655,1095.258,1.610
81.460,1095.474,1.399
83.124,1095.615,1.255
84.727,1095.719,1.071
86.426,1095.829,0.869
88.222,1095.954,0.654
90.032,1096.064,0.478
91.890,1096.226,0.338
93.748,1096.374,0.218
95.547,1096.526,0.118
97.452,1096.698,-0.251
99.037,1096.805,-0.350
103.441,1097.238,-0.674
104.602,1097.371,-0.869
106.839,1097.618,-1.067
108.010,1097.628,-1.207
110.792,1097.503,-1.334
112.318,1097.440,-1.438
115.573,1097.113,-1.545
117.049,1096.873,-1.652
119.829,1096.484,-1.750
121.262,1096.281,-1.849
122.681,1095.945,-1.946
126.481,1095.324,-2.044
131.225,1095.001,-2.183
133.715,1095.198,-2.329
139.155,1095.289,-2.504
141.817,1095.625,-2.677
146.795,1095.654,-2.874
149.355,1095.720,-3.010
154.439,1095.663,-3.146
156.955,1095.700,-3.220
162.149,1096.007,-3.240
164.693,1096.176,-3.175
169.816,1096.890,-3.103
172.367,1097.279,-2.913
179.551,1098.475,-1.799
182.092,1098.695,-1.568
187.277,1098.788,-1.582
189.551,1098.928,-1.537
194.156,1099.170,-1.576
196.431,1099.216,-1.646
201.420,1098.873,-1.720
203.821,1098.684,-1.815
208.562,1098.225,-1.927
210.981,1098.059,-2.006
215.623,1097.420,-2.117
217.617,1097.464,-2.211
219.910,1097.161,-2.317
224.378,1097.270,-2.403
229.141,1097.099,-2.516
231.465,1097.036,-2.593
236.220,1096.927,-2.705
238.642,1096.683,-2.796
240.954,1096.613,-2.908
245.465,1096.384,-3.005
250.048,1095.860,-3.119
252.392,1095.434,-3.224
257.257,1094.861,-3.347
259.636,1094.426,-3.451
264.535,1093.984,-3.560
266.959,1093.658,-3.659
271.779,1093.585,-3.756
274.210,1093.305,-3.824
278.930,1093.421,-3.906
281.227,1093.586,-3.981
285.816,1094.183,-4.046
288.139,1094.506,-4.101
292.811,1095.447,-4.164
295.223,1095.880,-4.211
299.708,1096.708,-4.259
301.834,1097.033,-4.290
306.468,1097.558,-4.326
308.778,1097.835,-4.351
313.389,1097.947,-4.372
315.663,1098.183,-4.382
318.073,1098.175,-4.399
322.861,1098.244,-4.409
327.619,1097.966,-4.429
330.014,1097.904,-4.439
334.886,1097.178,-4.445
337.219,1096.696,-4.457
339.565,1096.177,-4.468
344.241,1095.287,-4.464
348.841,1094.568,-4.467
351.135,1094.414,-4.473
353.448,1094.318,-4.472
355.928,1093.903,-4.466
363.211,1093.806,-4.461
365.603,1093.923,-4.458
368.032,1093.670,-4.460
372.767,1093.837,-4.457
375.077,1093.751,-4.463
379.876,1093.855,-4.470
384.899,1093.989,-4.484
387.256,1093.761,-4.496
389.532,1094.074,-4.502
394.159,1093.692,-4.503
401.402,1093.239,-4.492
403.615,1093.103,-4.555
408.233,1092.570,-4.570
410.656,1092.259,-4.600
415.351,1091.820,-4.636
417.738,1091.586,-4.657
420.036,1091.297,-4.723
424.906,1090.797,-4.793
429.661,1090.709,-4.870
432.041,1090.560,-4.936
434.371,1090.861,-4.993
436.681,1091.046,-4.982
443.501,1092.207,-4.992
445.687,1092.774,-4.972
450.138,1093.548,-5.000
452.421,1093.926,-5.054
457.152,1094.632,-5.080
459.369,1095.079,-5.117
463.960,1095.803,-5.198
466.396,1096.185,-5.290
471.303,1096.846,-5.373
473.721,1097.001,-5.484
478.521,1097.518,-5.566
480.925,1097.575,-5.634
483.173,1097.574,-5.613
485.727,1097.475,-5.606
490.429,1097.004,-5.570
492.840,1096.641,-5.566
499.964,1095.714,-5.554
502.315,1095.408,-5.589
506.992,1094.594,-5.602
509.427,1094.253,-5.654
514.307,1093.272,-5.684
516.599,1092.713,-5.715
519.096,1092.252,-5.754
523.735,1091.621,-5.795
528.605,1091.401,-5.838
531.214,1091.109,-5.880
535.809,1091.361,-5.927
537.969,1091.564,-5.965
542.651,1091.819,-6.008
545.124,1092.057,-6.038
550.029,1092.257,-6.085
552.317,1092.690,-6.126
556.967,1093.254,-6.165
559.398,1093.490,-6.203
564.312,1093.874,-6.250
566.418,1094.353,-6.285
570.938,1095.206,-6.321
573.308,1095.593,-6.360
575.788,1095.833,-6.399
580.530,1096.648,-6.429
584.940,1097.736,-6.471
587.331,1098.143,-6.508
591.992,1098.919,-6.550
594.364,1099.218,-6.582
599.094,1099.813,-6.631
601.464,1100.016,-6.667
606.112,1100.491,-6.710
608.564,1100.640,-6.742
613.318,1100.899,-6.785
615.622,1100.971,-6.811
618.054,1101.067,-6.844
622.897,1100.916,-6.874
627.698,1100.617,-6.909
630.161,1100.378,-6.951
632.508,1099.944,-6.989
637.205,1099.486,-7.023
641.996,1098.888,-7.067
644.507,1098.383,-7.107
649.318,1097.547,-7.130
651.645,1097.024,-7.157
653.880,1096.686,-7.185
658.641,1095.511,-7.202
663.532,1094.535,-7.234
665.873,1094.137,-7.250
670.398,1093.399,-7.284
672.817,1093.534,-7.307
677.774,1092.771,-7.339
680.170,1093.110,-7.350
684.502,1093.024,-7.384
686.812,1093.164,-7.405
691.589,1093.033,-7.430
694.055,1093.069,-7.444
698.779,1093.112,-7.474
701.218,1093.108,-7.500
705.863,1093.294,-7.536
708.207,1093.416,-7.567
712.951,1093.660,-7.598
715.272,1093.656,-7.627
720.210,1093.942,-7.650
722.660,1094.121,-7.665
725.157,1094.133,-7.687
729.958,1094.446,-7.708
734.671,1094.599,-7.729
737.063,1094.532,-7.753
739.540,1094.625,-7.786
744.497,1094.504,-7.820
749.359,1094.505,-7.853
751.712,1094.389,-7.877
756.399,1094.352,-7.899
758.878,1094.382,-7.904
761.235,1094.329,-7.916
